time, speed, x_loc, y_loc, dist, x_vel, y_vel, x_accel, y_accel, z_accel, pitch, yaw, roll, gyro_x, gyro_y, gyro_z
0.0,100,0.0002952449676740798,0.003385120362509042,0.0033979713741599145,0.0012493513168010395,0.006029586438671686,-0.13003140687942505,-0.11373252421617508,1.004805564880371,6.416048049926758,-0.009741997346282005,-7.461812496185303,-0.09857232123613358,0.20198579132556915,0.0
0.10072207450866699,100,0.0002952449676740798,0.003385120362509042,0.0033979713741599145,0.0012493513168010395,0.006029586438671686,-0.13003140687942505,-0.11373252421617508,1.004805564880371,6.416048049926758,-0.009741997346282005,-7.461812496185303,-0.09857232123613358,0.20198579132556915,0.0
0.20144152641296387,100,0.009320735989604145,2.0634541288018227,2.063475179833447,0.4742640070617199,41.53079092502594,-0.15747420489788055,-0.5649762749671936,0.8222321271896362,25.558698654174805,0.7093346118927002,-6.896620750427246,-382.0356140136719,-5.487143039703369,-15.005997657775879
0.30210328102111816,100,-0.09988409001380205,5.680572614073753,5.681450699883138,-1.563803106546402,14.978939294815063,-0.03274410590529442,-0.8157042264938354,0.6374568939208984,48.624019622802734,0.7660000920295715,-2.4377224445343018,-23.71416473388672,-34.59480667114258,-20.389724731445312
0.40255284309387207,100,-0.09988409001380205,5.680572614073753,5.681450699883138,-1.563803106546402,14.978939294815063,-0.03274410590529442,-0.8157042264938354,0.6374568939208984,48.624019622802734,0.7660000920295715,-2.4377224445343018,-23.71416473388672,-34.59480667114258,-20.389724731445312
0.502946138381958,100,-0.42871134355664253,8.456934988498688,8.467794448130366,-2.0927343517541885,24.38502311706543,0.06653198599815369,-0.74250727891922,0.675366222858429,47.4614143371582,0.5875328779220581,3.48504900932312,34.35457229614258,-25.463207244873047,-1.0592232942581177
0.6032469272613525,100,-0.7464063353836536,13.21108341217041,13.23215202984099,-2.7627306059002876,39.654091000556946,-0.07506880164146423,-0.3111683428287506,0.6856952905654907,41.54360580444336,2.1912457942962646,3.9428746700286865,37.249061584472656,-4.563703536987305,-19.104900360107422
0.7036731243133545,100,-0.7464063353836536,13.21108341217041,13.23215202984099,-2.7627306059002876,39.654091000556946,-0.07506880164146423,-0.3111683428287506,0.6856952905654907,41.54360580444336,2.1912457942962646,3.9428746700286865,37.249061584472656,-4.563703536987305,-19.104900360107422
0.8039920330047607,100,-1.021472830325365,19.459834694862366,19.486625492744043,-0.2547265263274312,36.33282482624054,0.07812488824129105,-0.5046483278274536,0.46125006675720215,33.97918701171875,1.1478184461593628,3.587357997894287,169.23269653320312,33.28638458251953,3.540133476257324
0.9043238162994385,100,-1.0662964545190334,26.900044083595276,26.921169362200615,-1.005222275853157,51.26345157623291,-0.17693649232387543,-0.5246380567550659,0.8484818339347839,22.52159881591797,1.436724305152893,-1.128227949142456,11.36334228515625,3.2837042808532715,-9.025860786437988
1.0048093795776367,100,-1.0662964545190334,26.900044083595276,26.921169362200615,-1.005222275853157,51.26345157623291,-0.17693649232387543,-0.5246380567550659,0.8484818339347839,22.52159881591797,1.436724305152893,-1.128227949142456,11.36334228515625,3.2837042808532715,-9.025860786437988
1.1053731441497803,100,-1.173116359859705,35.071009397506714,35.09062413457154,-1.1806773021817207,57.4415922164917,-0.17142219841480255,-0.10805562883615494,1.3597759008407593,12.320039749145508,1.691383719444275,-3.4307732582092285,6.733382701873779,11.060643196105957,13.017361640930176
1.2056171894073486,100,-1.173116359859705,35.071009397506714,35.09062413457154,-1.1806773021817207,57.4415922164917,-0.17142219841480255,-0.10805562883615494,1.3597759008407593,12.320039749145508,1.691383719444275,-3.4307732582092285,6.733382701873779,11.060643196105957,13.017361640930176
1.306278944015503,100,-1.3603824190795422,43.88773441314697,43.90881315003932,-1.4819693751633167,57.99243450164795,0.012053390964865685,-0.12512511014938354,0.9943951368331909,10.957037925720215,1.2550808191299438,-2.936570644378662,-9.550477027893066,-41.45550537109375,-11.391377449035645
1.4070734977722168,100,-1.5979355201125145,52.8316855430603,52.85584542174351,-1.4889735728502274,55.81346154212952,0.1411064863204956,-0.003138117492198944,1.45246160030365,11.378886222839355,1.4048583507537842,1.2362959384918213,4.867553234100342,0.024856822565197945,1.7558927536010742
1.5076680183410645,100,-1.5979355201125145,52.8316855430603,52.85584542174351,-1.4889735728502274,55.81346154212952,0.1411064863204956,-0.003138117492198944,1.45246160030365,11.378886222839355,1.4048583507537842,1.2362959384918213,4.867553234100342,0.024856822565197945,1.7558927536010742
1.6079246997833252,100,-1.8801746889948845,61.731141805648804,61.75976785489287,-1.6105296090245247,57.30904936790466,-0.09843610227108002,-0.3944130539894104,0.4685051441192627,12.76167106628418,1.7738621234893799,0.4951079487800598,-24.02952766418457,15.620737075805664,-4.822038650512695
1.708310604095459,100,-2.205752581357956,70.64313292503357,70.6775606109473,-2.1917948499321938,52.23460793495178,0.005807589739561081,-0.32017335295677185,1.0375144481658936,12.774893760681152,2.177910089492798,0.33777478337287903,-4.491611957550049,-12.115211486816406,5.274096965789795
1.8086676597595215,100,-2.205752581357956,70.64313292503357,70.6775606109473,-2.1917948499321938,52.23460793495178,0.005807589739561081,-0.32017335295677185,1.0375144481658936,12.774893760681152,2.177910089492798,0.33777478337287903,-4.491611957550049,-12.115211486816406,5.274096965789795
1.9090220928192139,100,-2.59646512567997,79.51387166976929,79.5562531738732,-2.755572646856308,52.8860867023468,0.02017689123749733,-0.08932352066040039,1.0217450857162476,12.778340339660645,2.8628928661346436,0.3552407920360565,5.978160381317139,-5.242502689361572,-4.086002349853516
