time, speed, x_loc, y_loc, dist, x_vel, y_vel, x_accel, y_accel, z_accel, pitch, yaw, roll, gyro_x, gyro_y, gyro_z
0.302662134,50,-0.171595556,4.185313359,4.188829544,-0.602035038,12.37222701,-0.053569276,-0.44925335,0.962931991,19.7918644,2.168948889,-1.805491567,-63.58062363,-9.377137184,1.121440887
0.312944889,50,-0.171595556,4.185313359,4.188829544,-0.602035038,12.37222701,-0.053569276,-0.44925335,0.962931991,19.7918644,2.168948889,-1.805491567,-63.58062363,-9.377137184,1.121440887
0.323426008,50,-0.171595556,4.185313359,4.188829544,-0.602035038,12.37222701,-0.053569276,-0.44925335,0.962931991,19.7918644,2.168948889,-1.805491567,-63.58062363,-9.377137184,1.121440887
0.333735704,50,-0.171595556,4.185313359,4.188829544,-0.602035038,12.37222701,-0.053569276,-0.44925335,0.962931991,19.7918644,2.168948889,-1.805491567,-63.58062363,-9.377137184,1.121440887
0.344119549,50,-0.171595556,4.185313359,4.188829544,-0.602035038,12.37222701,-0.053569276,-0.44925335,0.962931991,19.7918644,2.168948889,-1.805491567,-63.58062363,-9.377137184,1.121440887
0.354499102,50,-0.171595556,4.185313359,4.188829544,-0.602035038,12.37222701,-0.053569276,-0.44925335,0.962931991,19.7918644,2.168948889,-1.805491567,-63.58062363,-9.377137184,1.121440887
0.364824533,50,-0.171595556,4.185313359,4.188829544,-0.602035038,12.37222701,-0.053569276,-0.44925335,0.962931991,19.7918644,2.168948889,-1.805491567,-63.58062363,-9.377137184,1.121440887
0.375265837,50,-0.171595556,4.185313359,4.188829544,-0.602035038,12.37222701,-0.053569276,-0.44925335,0.962931991,19.7918644,2.168948889,-1.805491567,-63.58062363,-9.377137184,1.121440887
0.385710716,50,-0.171595556,4.185313359,4.188829544,-0.602035038,12.37222701,-0.053569276,-0.44925335,0.962931991,19.7918644,2.168948889,-1.805491567,-63.58062363,-9.377137184,1.121440887
0.396070242,50,-0.171595556,4.185313359,4.188829544,-0.602035038,12.37222701,-0.053569276,-0.44925335,0.962931991,19.7918644,2.168948889,-1.805491567,-63.58062363,-9.377137184,1.121440887
0.40638566,50,-0.171595556,4.185313359,4.188829544,-0.602035038,12.37222701,-0.053569276,-0.44925335,0.962931991,19.7918644,2.168948889,-1.805491567,-63.58062363,-9.377137184,1.121440887
0.416929722,50,-0.171595556,4.185313359,4.188829544,-0.602035038,12.37222701,-0.053569276,-0.44925335,0.962931991,19.7918644,2.168948889,-1.805491567,-63.58062363,-9.377137184,1.121440887
0.427217484,50,-0.171595556,4.185313359,4.188829544,-0.602035038,12.37222701,-0.053569276,-0.44925335,0.962931991,19.7918644,2.168948889,-1.805491567,-63.58062363,-9.377137184,1.121440887
0.437675238,50,-0.271788868,5.948901176,5.955106581,-1.057966333,18.61519367,-0.008192282,-0.34675616,0.818659604,24.64663887,2.160984993,-0.089987777,-102.1102829,-13.61445141,1.408154368
0.447904825,50,-0.271788868,5.948901176,5.955106581,-1.057966333,18.61519367,-0.008192282,-0.34675616,0.818659604,24.64663887,2.160984993,-0.089987777,-102.1102829,-13.61445141,1.408154368
0.458172083,50,-0.271788868,5.948901176,5.955106581,-1.057966333,18.61519367,-0.008192282,-0.34675616,0.818659604,24.64663887,2.160984993,-0.089987777,-102.1102829,-13.61445141,1.408154368
0.468583584,50,-0.271788868,5.948901176,5.955106581,-1.057966333,18.61519367,-0.008192282,-0.34675616,0.818659604,24.64663887,2.160984993,-0.089987777,-102.1102829,-13.61445141,1.408154368
